file_name,SVtotal_mean,SVtotal_stddev,SVtotal_max,SVtotal_min,Ax_mean,Ax_stddev,Ax_max,Ax_min,Ay_mean,Ay_stddev,Ay_max,Ay_min,Az_mean,Az_stddev,Az_max,Az_min,is_fall
Data/Raw/ADL/Train/adl-12-acc.csv,1.0329031675863194,0.11269383460479128,1.369275407,0.5793013229999999,-0.03966813782410422,0.4217186304040319,0.419316765,-1.020656801,0.1858447776254072,0.12993259842781166,0.565230156,-0.124296592,0.9121367273941368,0.13192474619028952,1.250826578,0.504555733,False
Data/Raw/ADL/Train/adl-14-acc.csv,1.0306891785993375,0.17841136430772106,1.903563634,0.091887485,-0.06346437011920528,0.4303316741804911,0.404578039,-1.545846751,0.2850975612980133,0.1743788479860741,1.060697008,0.05797232400000001,0.8421457724602649,0.2914263651528861,1.6138905380000002,-0.1508263,False
Data/Raw/ADL/Train/adl-15-acc.csv,1.0314970017557472,0.12090116021983748,1.563075653,0.6625540670000001,-0.2585686484798851,0.5375583492994357,0.358642342,-1.192117318,0.10936516143678164,0.2097181133483844,0.443881309,-0.400647712,0.6733007382212643,0.4637162737433892,1.536266579,-0.303617763,False
Data/Raw/ADL/Train/adl-16-acc.csv,1.0139343416350877,0.1317140629163155,1.433439058,0.562174441,-0.11783051491929825,0.4802399610903181,0.378048332,-1.107860933,0.04134342032982457,0.2960205679287237,0.482693289,-0.610920208,0.7740968713333333,0.33732573986672265,1.382492534,-0.082782513,False
Data/Raw/ADL/Train/adl-17-acc.csv,1.0239403751090226,0.15054460442332945,1.467012191,0.539639703,-0.10076265115789472,0.4903654295922285,0.396471739,-1.348347818,0.14664663347744358,0.17358580703055454,0.64801267,-0.188164407,0.8340493805075188,0.2728414933758929,1.438499694,0.199709742,False
Data/Raw/ADL/Train/adl-18-acc.csv,1.0164730017519579,0.11526278699391157,1.547724742,0.749489235,0.030359980485639686,0.32798564145245224,0.772309262,-1.179343755,0.20765441617493474,0.1529337709899597,0.590531637,-0.389102376,0.9176749215300259,0.1724968114251318,1.458151329,0.245891085,False
Data/Raw/ADL/Train/adl-19-acc.csv,1.0141746252358974,0.09444800567368916,1.399832538,0.69079529,0.07889501658974359,0.35821032885826404,0.812103823,-0.940085097,0.1878154642282051,0.17193692718869372,0.515364132,-0.235819622,0.904943312651282,0.14001566248169,1.326976665,0.5485262670000001,False
Data/Raw/ADL/Train/adl-20-acc.csv,1.0205711635926966,0.17085031276853166,1.720673451,0.406720783,0.08342500150842698,0.3295299631506447,0.959491087,-0.972755941,0.24777551675280896,0.18834659845406007,0.8430551490000001,-0.155984854,0.9135700877808988,0.1553022488734948,1.282760485,0.281092317,False
Data/Raw/ADL/Train/adl-21-acc.csv,1.0275244843445122,0.111817340614697,1.4392126280000002,0.76472554,0.14080576338414635,0.4491355934654523,1.1876957,-0.7538858540000001,0.2754509188536585,0.2674482873701967,0.879901965,-0.541156903,0.7780512241859756,0.30835041560369986,1.426708713,-0.08744977599999999,False
Data/Raw/ADL/Train/adl-22-acc.csv,1.0657292024,0.17647655104599505,2.061634199,0.5266350639999999,0.2290863050892857,0.543489369531016,1.372175426,-1.158955184,0.15612522293928574,0.3152798894487458,0.8926755270000001,-0.62000909,0.7435643590964286,0.3797509341363842,1.915543138,-0.270455629,False
Data/Raw/ADL/Train/adl-23-acc.csv,1.056264230569343,0.17878463506807354,1.980555123,0.399852632,0.3902022423978103,0.5218791033471808,1.288410331,-0.989459831,0.1837883970437956,0.2908085140019507,0.945980588,-0.564984511,0.6674976083357663,0.4011420409001101,1.649509127,-0.046672634000000005,False
Data/Raw/ADL/Train/adl-25-acc.csv,1.0543757050186915,0.26392284325260945,2.957570235,0.664784186,0.31222912825233645,0.2372886722558893,1.367753808,-0.20093797,0.5608164681682243,0.3374099899561126,2.397365375,0.025055835,0.7234786218317758,0.2783012512097473,1.319852947,0.17637342600000006,False
Data/Raw/ADL/Train/adl-26-acc.csv,1.1068316435609755,0.23985581909786965,2.8049770460000003,0.328027639,-0.3590993963763066,0.21763858110849316,0.077132668,-1.32992441,-0.05110024280139373,0.1947626721175283,0.595935836,-0.545824167,1.0101037734390244,0.21375397294441648,2.469562828,0.317619553,False
Data/Raw/ADL/Train/adl-27-acc.csv,1.0849097821025642,0.16807958539738602,2.649121728,0.7534324459999999,-0.22906892141025645,0.12022537843267872,0.145667746,-0.937628643,0.2367812083988604,0.38782365688742376,1.072733635,-0.398191258,0.9448377416581196,0.19915971189594533,2.294574051,0.499151533,False
Data/Raw/ADL/Train/adl-28-acc.csv,1.1246392282612612,0.1340458383254811,1.6105398130000002,0.66612621,-0.403867658981982,0.20426100346578896,0.026038417,-0.892921173,-0.4772138463513512,0.15750594935781162,-0.152545818,-1.013041793,0.8994429486396397,0.13039136985829974,1.187941346,0.398928194,False
Data/Raw/ADL/Train/adl-29-acc.csv,1.0849102241680215,0.12663551500347978,2.069993764,0.882148515,-0.16185371645528454,0.12735712711093372,0.06141136,-0.79613687,-0.03871878065040653,0.31586049603598226,1.027043583,-0.386154631,1.0142007866314362,0.14528635926447636,1.789772673,0.610674563,False
Data/Raw/ADL/Train/adl-30-acc.csv,1.1251571044186992,0.15404028717627927,2.794845659,0.466676751,-0.08173325464634147,0.2709646429432873,0.691246267,-1.8439262,-0.6500931666626018,0.4440247736182068,0.147632909,-1.936668646,0.5521911662825203,0.5347836630624229,1.979012784,-0.488097488,False
Data/Raw/ADL/Train/adl-31-acc.csv,1.0622284614834907,0.2796801375782568,3.638151883,0.398399873,-0.1568660492216981,0.5376903659255247,1.258932878,-2.505337838,0.4221700762122641,0.4664619554071128,2.912126686,-0.41366692,0.5955818520353774,0.3790114507879267,1.789281382,-0.605516009,False
Data/Raw/ADL/Train/adl-32-acc.csv,1.06083077096793,0.2637040944446961,2.598846628,0.234419637,0.32643485867638483,0.43058070955466937,1.574341622,-0.47507828,0.3927627081924198,0.38956352497698,1.695690469,-0.920433462,0.6730642074460642,0.3809302883629301,2.164136323,-0.421281929,False
Data/Raw/ADL/Train/adl-33-acc.csv,1.0482509081884055,0.2473041728637297,4.577009725,0.365706004,-0.0447323905536232,0.2840994904451631,0.8386335309999999,-1.072487989,0.5945801583797102,0.4735280245998312,4.447410683999999,-0.056989742,0.5309814860753623,0.4678902528334505,1.3650517080000002,-0.54778933,False
Data/Raw/ADL/Train/adl-35-acc.csv,1.0499329236356436,0.19762784634770095,2.773198325,0.304547745,0.12277894140990102,0.34681484130949763,1.270723859,-0.610920208,-0.2567456948930693,0.6812206421123856,1.397722551,-1.497945891,0.5695296813188119,0.3912795354540561,2.298258733,-0.159669536,False
Data/Raw/ADL/Train/adl-36-acc.csv,1.0022614057104922,0.13138332286381646,1.960636914,0.657981024,-0.4588066357001295,0.5473851233399336,0.4995117,-1.941406,0.025603458355569944,0.19115601879236452,0.5849609,-0.9414063,0.5391010833102332,0.42913305765778,1.129883,-0.3120117,False
Data/Raw/ADL/Train/adl-37-acc.csv,1.0054049894789097,0.12139625341536467,1.859520649,0.67625574,-0.55812541743024,0.549469973092687,0.6582031,-1.817383,-0.030965783476963025,0.26024813897355137,0.5810546999999999,-0.9262695,0.42884402151914336,0.3998673690177743,1.041504,-0.2270508,False
Data/Raw/ADL/Train/adl-39-acc.csv,1.116889108730159,0.14885726409718775,2.746012607,0.589645706,0.03562261552698414,0.3681299392088357,0.8705674379999999,-0.716793393,-0.5165875379809524,0.4059666974136311,0.116190293,-2.706722208,0.7436291752095238,0.3866689452738031,1.45864262,0.006632427,False
Data/Raw/Fall/Train/fall-01-acc.csv,1.114738679119171,0.4987370445876565,6.75458656,0.3742429,0.1635285876683938,0.3829886203772072,1.29111243,-2.96076448,0.4101095158549223,0.6123837432144579,6.21532091,-0.31884778,0.5440091907772021,0.6947840381305013,2.30808455,-1.23657914,True
Data/Raw/Fall/Train/fall-02-acc.csv,1.118165840153846,0.5343391645343242,6.26386125,0.34728575,0.34090485200000004,0.2588794457876617,0.95924544,-1.52545818,0.543390387076923,0.6245394918609329,6.01290907,-0.15549356,0.3229746235384616,0.7540802009415166,1.46994231,-2.01306438,True
Data/Raw/Fall/Train/fall-03-acc.csv,1.0746438844761903,0.26085746150851263,3.39753928,0.65238564,0.2263634424444444,0.2593300666938747,1.10786093,-1.16534197,0.38363579069841264,0.48928059125508294,2.64339058,-0.27070127,0.6217262680952381,0.5771595079898595,2.20073749,-1.21889267,True
Data/Raw/Fall/Train/fall-04-acc.csv,1.1662885969230767,0.6876196851007215,5.78712651,0.36659592,0.28137530401709404,0.3009708022724629,0.97594933,-0.99117935,0.7518178130769231,0.7157155997611453,5.78642397,0.19209473,-0.08668554666666667,0.7644654028858944,0.91748572,-2.900827,True
Data/Raw/Fall/Train/fall-05-acc.csv,1.1701811441052634,0.8615703188631478,11.40126517,0.52909804,0.18178796826315785,0.7378828105339351,8.01025214,-3.43535147,0.3601640504736842,0.6408304391113258,8.01909538,-1.09484172,0.40900482831578944,0.91210825929273,1.98899112,-2.89935312,True
Data/Raw/Fall/Train/fall-06-acc.csv,1.21956544453125,0.8030006542378234,8.88852042,0.29133601,0.378140448515625,0.7372370343006464,6.3963616,-1.21250589,0.6433895457031251,0.5698049248975953,6.12516904,-0.78360895,-0.12878729773437506,0.835238129610695,1.17737859,-3.34937557,True
Data/Raw/Fall/Train/fall-07-acc.csv,1.1765762585763888,0.8772853527648922,10.74116753,0.51354287,-0.4421327915277778,0.6527162507071459,5.1145837,-7.38557579,-0.27009654302083336,0.7049866180434189,0.67527931,-8.04930976,0.2430960152777777,0.9524020498358506,2.13834355,-6.50788463,True
Data/Raw/Fall/Train/fall-08-acc.csv,1.104985149826087,0.4777853765435264,5.30167853,0.28327308,-0.3560577246956521,0.5738630567361961,1.08378768,-1.00911147,0.710626623652174,0.495352295660742,4.36192607,0.04274231,0.2029266297391304,0.4543558541166046,2.81190335,-0.6168157,True
Data/Raw/Fall/Train/fall-10-acc.csv,1.091092130086207,0.38506655489124797,2.91619087,0.07562289999999999,0.5037510324137929,0.2065379611968104,1.36996462,-0.00712372,-0.3690822728448275,0.2717960381769301,0.13412241,-1.73867842,0.8260611436206896,0.33523539801441343,2.66009447,-0.23188929,True
Data/Raw/Fall/Train/fall-11-acc.csv,1.1136249138607597,0.5107861799197972,6.77522038,0.37553942,-0.32693542354430377,0.5287339132396841,1.42695436,-1.49941976,0.3016323884177215,0.6087564567749647,6.19517799,-0.5227335,0.32753554462025314,0.7427826635815742,1.6536851000000001,-2.70652145,True
Data/Raw/Fall/Train/fall-12-acc.csv,1.1410396331884058,0.664348798387803,8.4470677,0.67648881,-0.5276535246376811,0.4247684696983479,0.66692737,-3.12215354,0.612262358115942,0.6912140117475544,7.51257448,-1.48369846,-0.06337652333333334,0.6576711319929065,1.66301963,-2.27295725,True
Data/Raw/Fall/Train/fall-14-acc.csv,1.178313001,0.9415098940454408,7.59822234,0.31200907,-0.21462392964285726,0.7077589664835034,0.39671738,-5.37152883,0.26562694128571435,0.9738487164150776,5.47101523,-0.5173293,0.6073408032142856,0.5887022422978003,4.25998321,-1.47067925,True
Data/Raw/Fall/Train/fall-15-acc.csv,1.3005354693137252,0.8841293833837145,8.08254571,0.45885411,0.5151774900490195,0.825648818897399,8.00828698,-0.25669948,0.3943199336764705,0.7317191417777829,1.95312689,-4.32778135,0.19226813029411768,0.8967618466240466,1.41172434,-3.7328281000000003,True
Data/Raw/Fall/Train/fall-16-acc.csv,1.1128084760897436,0.7790698919401254,8.36039576,0.10970895,-0.3013817601923077,0.7531904006114108,0.36699429,-6.50444559,0.2297335990384615,0.7439896841644127,5.23912594,-0.71703904,0.502757482371795,0.5775245895283434,4.13544098,-2.37293495,True
Data/Raw/Fall/Train/fall-18-acc.csv,1.1488027211034482,0.6753707914539393,8.12300444,0.11969917,0.5933862063448276,0.7524324094622872,7.57521407,-0.02628406,0.024874565793103445,0.4473732628440457,1.28963856,-2.82197481,0.32137369399999993,0.748042276105143,1.23878995,-2.24176028,True
Data/Raw/Fall/Train/fall-19-acc.csv,1.2638343561187213,0.8623087184703149,8.15691795,0.25469973,-0.26816630333333336,0.7879474633662777,1.50064799,-6.43001503,0.5288297646575342,0.7929784865081945,7.54229758,-3.01284132,0.14563970378995442,0.8508874479525976,1.65540462,-2.38054995,True
Data/Raw/Fall/Train/fall-20-acc.csv,1.1355880383333334,0.6163880044333417,8.23453508,0.17739564,-0.6029005510852714,0.39825220485970014,0.66913818,-3.23686996,0.564342786124031,0.6557473922295762,8.01123472,-1.39600303,0.01722088794573645,0.633229415971037,2.3483704,-1.92414073,True
Data/Raw/Fall/Train/fall-21-acc.csv,1.1726836786875,0.8197927189271212,8.36927989,0.36996234,-0.29023008656250004,0.559179673984261,1.62297942,-3.60337295,0.5552323873124999,0.7527971108835273,8.01246295,-0.14149177,0.1739292539375,0.866650956255677,1.48541797,-3.82641901,True
Data/Raw/Fall/Train/fall-23-acc.csv,1.1717207443693691,0.590768271712609,7.17866199,0.2122152,-0.23678449999999998,0.4373328730854571,0.81505157,-4.13544098,-0.6020028364414414,0.6468161583241784,0.48711491,-5.67784869,0.22050440324324327,0.8057963487065142,1.71509646,-1.97597192,True
Data/Raw/Fall/Train/fall-24-acc.csv,1.1493247672123894,0.5184729950902213,6.933637299999999,0.15790359,0.2296089226106195,0.3616184985025692,0.67945529,-1.3682451,0.2668720315929203,0.7624121274974084,5.12686597,-0.83863353,0.7461784565044248,0.4470388011976053,4.59602617,-1.36161267,True
Data/Raw/Fall/Train/fall-26-acc.csv,1.1741661317857144,0.709328589231793,8.53372269,0.21944169,-0.2710133442857143,0.5546018810513231,0.50013411,-4.55844242,0.4941421210714286,0.8623704182394021,6.57101551,-1.14151436,0.19275020607142854,0.6935564639322268,2.2353735,-2.97771402,True
Data/Raw/Fall/Train/fall-27-acc.csv,1.1156984070242213,0.6344361057360121,5.88556816,0.15681205,0.2057412302422145,0.5705455595470552,2.60113956,-0.46205907,0.5683461984775087,0.6492999163577257,5.3567900999999996,-0.34414926,0.4468817538062283,0.5809384798435293,1.31788778,-2.36065267,True
Data/Raw/Fall/Train/fall-29-acc.csv,1.1923183960777386,0.7659404737505424,8.40062835,0.34651605,0.1926320287279152,0.6830575922843544,2.71020613,-0.78164379,0.5248687878445228,0.7563819789265898,7.96529902,-0.70844145,0.3747447042756184,0.7211195408143894,1.55591821,-3.62081378,True
Data/Raw/Fall/Train/fall-30-acc.csv,1.1050309999999999,0.3555098870679653,4.43604221,0.31663211,0.10818791999999998,0.6093748130704757,2.65739237,-1.39895078,0.4659119265384616,0.4947536471039101,2.37833915,-0.89464069,0.3687175840769231,0.6082246046748309,1.32795925,-3.23957206,True
